iso_code,ano,emissao,fonte_poluente_id,fonte_poluente
AFG,1750,0.0,1,Cement
AFG,1751,0.0,1,Cement
AFG,1752,0.0,1,Cement
AFG,1753,0.0,1,Cement
AFG,1754,0.0,1,Cement
AFG,1755,0.0,1,Cement
AFG,1756,0.0,1,Cement
AFG,1757,0.0,1,Cement
AFG,1758,0.0,1,Cement
AFG,1759,0.0,1,Cement
AFG,1760,0.0,1,Cement
AFG,1761,0.0,1,Cement
AFG,1762,0.0,1,Cement
AFG,1763,0.0,1,Cement
AFG,1764,0.0,1,Cement
AFG,1765,0.0,1,Cement
AFG,1766,0.0,1,Cement
AFG,1767,0.0,1,Cement
AFG,1768,0.0,1,Cement
AFG,1769,0.0,1,Cement
AFG,1770,0.0,1,Cement
AFG,1771,0.0,1,Cement
AFG,1772,0.0,1,Cement
AFG,1773,0.0,1,Cement
AFG,1774,0.0,1,Cement
AFG,1775,0.0,1,Cement
AFG,1776,0.0,1,Cement
AFG,1777,0.0,1,Cement
AFG,1778,0.0,1,Cement
AFG,1779,0.0,1,Cement
AFG,1780,0.0,1,Cement
AFG,1781,0.0,1,Cement
AFG,1782,0.0,1,Cement
AFG,1783,0.0,1,Cement
AFG,1784,0.0,1,Cement
AFG,1785,0.0,1,Cement
AFG,1786,0.0,1,Cement
AFG,1787,0.0,1,Cement
AFG,1788,0.0,1,Cement
AFG,1789,0.0,1,Cement
AFG,1790,0.0,1,Cement
AFG,1791,0.0,1,Cement
AFG,1792,0.0,1,Cement
AFG,1793,0.0,1,Cement
AFG,1794,0.0,1,Cement
AFG,1795,0.0,1,Cement
AFG,1796,0.0,1,Cement
AFG,1797,0.0,1,Cement
AFG,1798,0.0,1,Cement
AFG,1799,0.0,1,Cement
AFG,1800,0.0,1,Cement
AFG,1801,0.0,1,Cement
AFG,1802,0.0,1,Cement
AFG,1803,0.0,1,Cement
AFG,1804,0.0,1,Cement
AFG,1805,0.0,1,Cement
AFG,1806,0.0,1,Cement
AFG,1807,0.0,1,Cement
AFG,1808,0.0,1,Cement
AFG,1809,0.0,1,Cement
AFG,1810,0.0,1,Cement
AFG,1811,0.0,1,Cement
AFG,1812,0.0,1,Cement
AFG,1813,0.0,1,Cement
AFG,1814,0.0,1,Cement
AFG,1815,0.0,1,Cement
AFG,1816,0.0,1,Cement
AFG,1817,0.0,1,Cement
AFG,1818,0.0,1,Cement
AFG,1819,0.0,1,Cement
AFG,1820,0.0,1,Cement
AFG,1821,0.0,1,Cement
AFG,1822,0.0,1,Cement
AFG,1823,0.0,1,Cement
AFG,1824,0.0,1,Cement
AFG,1825,0.0,1,Cement
AFG,1826,0.0,1,Cement
AFG,1827,0.0,1,Cement
AFG,1828,0.0,1,Cement
AFG,1829,0.0,1,Cement
AFG,1830,0.0,1,Cement
AFG,1831,0.0,1,Cement
AFG,1832,0.0,1,Cement
AFG,1833,0.0,1,Cement
AFG,1834,0.0,1,Cement
AFG,1835,0.0,1,Cement
AFG,1836,0.0,1,Cement
AFG,1837,0.0,1,Cement
AFG,1838,0.0,1,Cement
AFG,1839,0.0,1,Cement
AFG,1840,0.0,1,Cement
AFG,1841,0.0,1,Cement
AFG,1842,0.0,1,Cement
AFG,1843,0.0,1,Cement
AFG,1844,0.0,1,Cement
AFG,1845,0.0,1,Cement
AFG,1846,0.0,1,Cement
AFG,1847,0.0,1,Cement
AFG,1848,0.0,1,Cement
AFG,1849,0.0,1,Cement
AFG,1850,0.0,1,Cement
AFG,1851,0.0,1,Cement
AFG,1852,0.0,1,Cement
AFG,1853,0.0,1,Cement
AFG,1854,0.0,1,Cement
AFG,1855,0.0,1,Cement
AFG,1856,0.0,1,Cement
AFG,1857,0.0,1,Cement
AFG,1858,0.0,1,Cement
AFG,1859,0.0,1,Cement
AFG,1860,0.0,1,Cement
AFG,1861,0.0,1,Cement
AFG,1862,0.0,1,Cement
AFG,1863,0.0,1,Cement
AFG,1864,0.0,1,Cement
AFG,1865,0.0,1,Cement
AFG,1866,0.0,1,Cement
AFG,1867,0.0,1,Cement
AFG,1868,0.0,1,Cement
AFG,1869,0.0,1,Cement
AFG,1870,0.0,1,Cement
AFG,1871,0.0,1,Cement
AFG,1872,0.0,1,Cement
AFG,1873,0.0,1,Cement
AFG,1874,0.0,1,Cement
AFG,1875,0.0,1,Cement
AFG,1876,0.0,1,Cement
AFG,1877,0.0,1,Cement
AFG,1878,0.0,1,Cement
AFG,1879,0.0,1,Cement
AFG,1880,0.0,1,Cement
AFG,1881,0.0,1,Cement
AFG,1882,0.0,1,Cement
AFG,1883,0.0,1,Cement
AFG,1884,0.0,1,Cement
AFG,1885,0.0,1,Cement
AFG,1886,0.0,1,Cement
AFG,1887,0.0,1,Cement
AFG,1888,0.0,1,Cement
AFG,1889,0.0,1,Cement
AFG,1890,0.0,1,Cement
AFG,1891,0.0,1,Cement
AFG,1892,0.0,1,Cement
AFG,1893,0.0,1,Cement
AFG,1894,0.0,1,Cement
AFG,1895,0.0,1,Cement
AFG,1896,0.0,1,Cement
AFG,1897,0.0,1,Cement
AFG,1898,0.0,1,Cement
AFG,1899,0.0,1,Cement
AFG,1900,0.0,1,Cement
AFG,1901,0.0,1,Cement
AFG,1902,0.0,1,Cement
AFG,1903,0.0,1,Cement
AFG,1904,0.0,1,Cement
AFG,1905,0.0,1,Cement
AFG,1906,0.0,1,Cement
AFG,1907,0.0,1,Cement
AFG,1908,0.0,1,Cement
AFG,1909,0.0,1,Cement
AFG,1910,0.0,1,Cement
AFG,1911,0.0,1,Cement
AFG,1912,0.0,1,Cement
AFG,1913,0.0,1,Cement
AFG,1914,0.0,1,Cement
AFG,1915,0.0,1,Cement
AFG,1916,0.0,1,Cement
AFG,1917,0.0,1,Cement
AFG,1918,0.0,1,Cement
AFG,1919,0.0,1,Cement
AFG,1920,0.0,1,Cement
AFG,1921,0.0,1,Cement
AFG,1922,0.0,1,Cement
AFG,1923,0.0,1,Cement
AFG,1924,0.0,1,Cement
AFG,1925,0.0,1,Cement
AFG,1926,0.0,1,Cement
AFG,1927,0.0,1,Cement
AFG,1928,0.0,1,Cement
AFG,1929,0.0,1,Cement
AFG,1930,0.0,1,Cement
AFG,1931,0.0,1,Cement
AFG,1932,0.0,1,Cement
AFG,1933,0.0,1,Cement
AFG,1934,0.0,1,Cement
AFG,1935,0.0,1,Cement
AFG,1936,0.0,1,Cement
AFG,1937,0.0,1,Cement
AFG,1938,0.0,1,Cement
AFG,1939,0.0,1,Cement
AFG,1940,0.0,1,Cement
AFG,1941,0.0,1,Cement
AFG,1942,0.0,1,Cement
AFG,1943,0.0,1,Cement
AFG,1944,0.0,1,Cement
AFG,1945,0.0,1,Cement
AFG,1946,0.0,1,Cement
AFG,1947,0.0,1,Cement
AFG,1948,0.0,1,Cement
AFG,1949,0.0,1,Cement
AFG,1950,0.0,1,Cement
AFG,1951,0.0,1,Cement
AFG,1952,0.0,1,Cement
AFG,1953,0.0,1,Cement
AFG,1954,0.0,1,Cement
AFG,1955,0.0,1,Cement
AFG,1956,0.0,1,Cement
AFG,1957,0.0,1,Cement
AFG,1958,0.0,1,Cement
AFG,1959,0.018,1,Cement
AFG,1960,0.018,1,Cement
AFG,1961,0.022,1,Cement
AFG,1962,0.029,1,Cement
AFG,1963,0.051,1,Cement
AFG,1964,0.062,1,Cement
AFG,1965,0.084,1,Cement
AFG,1966,0.087,1,Cement
AFG,1967,0.065,1,Cement
AFG,1968,0.047,1,Cement
AFG,1969,0.051,1,Cement
AFG,1970,0.047,1,Cement
AFG,1971,0.043,1,Cement
AFG,1972,0.046,1,Cement
AFG,1973,0.067,1,Cement
AFG,1974,0.07,1,Cement
AFG,1975,0.069,1,Cement
AFG,1976,0.079,1,Cement
AFG,1977,0.065,1,Cement
AFG,1978,0.058,1,Cement
AFG,1979,0.064,1,Cement
AFG,1980,0.023,1,Cement
AFG,1981,0.033,1,Cement
AFG,1982,0.039,1,Cement
AFG,1983,0.006,1,Cement
AFG,1984,0.048,1,Cement
AFG,1985,0.032,1,Cement
AFG,1986,0.038,1,Cement
AFG,1987,0.043,1,Cement
AFG,1988,0.043,1,Cement
AFG,1989,0.043,1,Cement
AFG,1990,0.046,1,Cement
AFG,1991,0.046,1,Cement
AFG,1992,0.046,1,Cement
AFG,1993,0.047,1,Cement
AFG,1994,0.047,1,Cement
AFG,1995,0.047,1,Cement
AFG,1996,0.047,1,Cement
AFG,1997,0.047,1,Cement
AFG,1998,0.047,1,Cement
AFG,1999,0.047,1,Cement
AFG,2000,0.01,1,Cement
AFG,2001,0.007,1,Cement
AFG,2002,0.011,1,Cement
AFG,2003,0.01,1,Cement
AFG,2004,0.01,1,Cement
AFG,2005,0.006,1,Cement
AFG,2006,0.012,1,Cement
AFG,2007,0.012,1,Cement
AFG,2008,0.015,1,Cement
AFG,2009,0.013,1,Cement
AFG,2010,0.015,1,Cement
AFG,2011,0.015,1,Cement
AFG,2012,0.029,1,Cement
AFG,2013,0.036,1,Cement
AFG,2014,0.029,1,Cement
AFG,2015,0.041,1,Cement
AFG,2016,0.076,1,Cement
AFG,2017,0.045,1,Cement
AFG,2018,0.057,1,Cement
AFG,2019,0.038,1,Cement
AFG,2020,0.061,1,Cement
AFG,2021,0.016,1,Cement
AFG,2022,0.016,1,Cement
AFG,2023,0.016,1,Cement
ALB,1933,0.0,1,Cement
ALB,1934,0.0,1,Cement
ALB,1935,0.0,1,Cement
ALB,1936,0.004,1,Cement
ALB,1937,0.007,1,Cement
ALB,1938,0.0,1,Cement
ALB,1939,0.0,1,Cement
ALB,1940,0.0,1,Cement
ALB,1941,0.007,1,Cement
ALB,1942,0.0,1,Cement
ALB,1943,0.0,1,Cement
ALB,1944,0.0,1,Cement
ALB,1945,0.0,1,Cement
ALB,1946,0.0,1,Cement
ALB,1947,0.0,1,Cement
ALB,1948,0.0,1,Cement
ALB,1949,0.0,1,Cement
ALB,1950,0.007,1,Cement
ALB,1951,0.007,1,Cement
ALB,1952,0.007,1,Cement
ALB,1953,0.007,1,Cement
ALB,1954,0.007,1,Cement
ALB,1955,0.022,1,Cement
ALB,1956,0.033,1,Cement
ALB,1957,0.036,1,Cement
ALB,1958,0.04,1,Cement
ALB,1959,0.036,1,Cement
ALB,1960,0.036,1,Cement
ALB,1961,0.058,1,Cement
ALB,1962,0.058,1,Cement
ALB,1963,0.065,1,Cement
ALB,1964,0.062,1,Cement
ALB,1965,0.073,1,Cement
ALB,1966,0.069,1,Cement
ALB,1967,0.109,1,Cement
ALB,1968,0.149,1,Cement
ALB,1969,0.164,1,Cement
ALB,1970,0.178,1,Cement
ALB,1971,0.178,1,Cement
ALB,1972,0.197,1,Cement
ALB,1973,0.256,1,Cement
ALB,1974,0.278,1,Cement
ALB,1975,0.323,1,Cement
ALB,1976,0.349,1,Cement
ALB,1977,0.375,1,Cement
ALB,1978,0.402,1,Cement
ALB,1979,0.424,1,Cement
ALB,1980,0.503,1,Cement
ALB,1981,0.396,1,Cement
ALB,1982,0.419,1,Cement
ALB,1983,0.424,1,Cement
ALB,1984,0.436,1,Cement
ALB,1985,0.433,1,Cement
ALB,1986,0.43,1,Cement
ALB,1987,0.438,1,Cement
ALB,1988,0.379,1,Cement
ALB,1989,0.387,1,Cement
ALB,1990,0.384,1,Cement
ALB,1991,0.307,1,Cement
ALB,1992,0.103,1,Cement
ALB,1993,0.103,1,Cement
ALB,1994,0.052,1,Cement
ALB,1995,0.103,1,Cement
ALB,1996,0.105,1,Cement
ALB,1997,0.052,1,Cement
ALB,1998,0.044,1,Cement
ALB,1999,0.055,1,Cement
ALB,2000,0.094,1,Cement
ALB,2001,0.0,1,Cement
ALB,2002,0.0,1,Cement
ALB,2003,0.302,1,Cement
ALB,2004,0.3,1,Cement
ALB,2005,0.256,1,Cement
ALB,2006,0.276,1,Cement
ALB,2007,0.468,1,Cement
ALB,2008,0.484,1,Cement
ALB,2009,0.585,1,Cement
ALB,2010,0.838,1,Cement
ALB,2011,0.976,1,Cement
ALB,2012,1.039,1,Cement
ALB,2013,1.129,1,Cement
ALB,2014,1.045,1,Cement
ALB,2015,0.954,1,Cement
ALB,2016,0.88,1,Cement
ALB,2017,1.011,1,Cement
ALB,2018,0.928,1,Cement
ALB,2019,0.928,1,Cement
ALB,2020,1.322,1,Cement
ALB,2021,1.312,1,Cement
ALB,2022,1.312,1,Cement
ALB,2023,1.312,1,Cement
DZA,1928,0.025,1,Cement
DZA,1929,0.028,1,Cement
DZA,1930,0.033,1,Cement
DZA,1931,0.038,1,Cement
DZA,1932,0.044,1,Cement
DZA,1933,0.036,1,Cement
DZA,1934,0.047,1,Cement
DZA,1935,0.032,1,Cement
DZA,1936,0.033,1,Cement
DZA,1937,0.033,1,Cement
DZA,1938,0.0,1,Cement
DZA,1939,0.0,1,Cement
DZA,1940,0.0,1,Cement
DZA,1941,0.0,1,Cement
DZA,1942,0.0,1,Cement
DZA,1943,0.04,1,Cement
DZA,1944,0.047,1,Cement
DZA,1945,0.051,1,Cement
DZA,1946,0.058,1,Cement
DZA,1947,0.062,1,Cement
DZA,1948,0.065,1,Cement
DZA,1949,0.062,1,Cement
DZA,1950,0.16,1,Cement
DZA,1951,0.222,1,Cement
DZA,1952,0.24,1,Cement
DZA,1953,0.255,1,Cement
DZA,1954,0.327,1,Cement
DZA,1955,0.334,1,Cement
DZA,1956,0.323,1,Cement
DZA,1957,0.353,1,Cement
DZA,1958,0.418,1,Cement
DZA,1959,0.472,1,Cement
DZA,1960,0.523,1,Cement
DZA,1961,0.53,1,Cement
DZA,1962,0.432,1,Cement
DZA,1963,0.436,1,Cement
DZA,1964,0.389,1,Cement
DZA,1965,0.367,1,Cement
DZA,1966,0.327,1,Cement
DZA,1967,0.36,1,Cement
DZA,1968,0.429,1,Cement
DZA,1969,0.469,1,Cement
DZA,1970,0.458,1,Cement
DZA,1971,0.476,1,Cement
DZA,1972,0.458,1,Cement
DZA,1973,0.498,1,Cement
DZA,1974,0.465,1,Cement
DZA,1975,0.469,1,Cement
DZA,1976,0.688,1,Cement
DZA,1977,0.874,1,Cement
DZA,1978,1.321,1,Cement
DZA,1979,1.841,1,Cement
DZA,1980,2.022,1,Cement
DZA,1981,2.165,1,Cement
DZA,1982,2.126,1,Cement
DZA,1983,2.318,1,Cement
DZA,1984,2.661,1,Cement
DZA,1985,2.92,1,Cement
DZA,1986,3.083,1,Cement
DZA,1987,3.591,1,Cement
DZA,1988,3.415,1,Cement
DZA,1989,3.223,1,Cement
DZA,1990,2.989,1,Cement
DZA,1991,2.969,1,Cement
DZA,1992,2.998,1,Cement
DZA,1993,2.988,1,Cement
DZA,1994,2.821,1,Cement
DZA,1995,3.165,1,Cement
DZA,1996,3.006,1,Cement
DZA,1997,3.271,1,Cement
DZA,1998,3.446,1,Cement
DZA,1999,3.435,1,Cement
DZA,2000,3.789,1,Cement
DZA,2001,3.766,1,Cement
DZA,2002,4.058,1,Cement
DZA,2003,4.032,1,Cement
DZA,2004,4.897,1,Cement
DZA,2005,5.662,1,Cement
DZA,2006,6.54,1,Cement
DZA,2007,7.001,1,Cement
DZA,2008,7.583,1,Cement
DZA,2009,8.22,1,Cement
DZA,2010,8.252,1,Cement
DZA,2011,8.187,1,Cement
DZA,2012,7.697,1,Cement
DZA,2013,7.298,1,Cement
DZA,2014,7.668,1,Cement
DZA,2015,8.062,1,Cement
DZA,2016,9.105,1,Cement
DZA,2017,10.084,1,Cement
DZA,2018,9.746,1,Cement
DZA,2019,10.1,1,Cement
DZA,2020,8.958,1,Cement
DZA,2021,9.555,1,Cement
DZA,2022,9.555,1,Cement
DZA,2023,9.555,1,Cement
AND,1750,0.0,1,Cement
AND,1751,0.0,1,Cement
AND,1752,0.0,1,Cement
AND,1753,0.0,1,Cement
AND,1754,0.0,1,Cement
AND,1755,0.0,1,Cement
AND,1756,0.0,1,Cement
AND,1757,0.0,1,Cement
AND,1758,0.0,1,Cement
AND,1759,0.0,1,Cement
AND,1760,0.0,1,Cement
AND,1761,0.0,1,Cement
AND,1762,0.0,1,Cement
AND,1763,0.0,1,Cement
AND,1764,0.0,1,Cement
AND,1765,0.0,1,Cement
AND,1766,0.0,1,Cement
AND,1767,0.0,1,Cement
AND,1768,0.0,1,Cement
AND,1769,0.0,1,Cement
AND,1770,0.0,1,Cement
AND,1771,0.0,1,Cement
AND,1772,0.0,1,Cement
AND,1773,0.0,1,Cement
AND,1774,0.0,1,Cement
AND,1775,0.0,1,Cement
AND,1776,0.0,1,Cement
AND,1777,0.0,1,Cement
AND,1778,0.0,1,Cement
AND,1779,0.0,1,Cement
AND,1780,0.0,1,Cement
AND,1781,0.0,1,Cement
AND,1782,0.0,1,Cement
AND,1783,0.0,1,Cement
AND,1784,0.0,1,Cement
AND,1785,0.0,1,Cement
AND,1786,0.0,1,Cement
AND,1787,0.0,1,Cement
AND,1788,0.0,1,Cement
AND,1789,0.0,1,Cement
AND,1790,0.0,1,Cement
AND,1791,0.0,1,Cement
AND,1792,0.0,1,Cement
AND,1793,0.0,1,Cement
AND,1794,0.0,1,Cement
AND,1795,0.0,1,Cement
AND,1796,0.0,1,Cement
AND,1797,0.0,1,Cement
AND,1798,0.0,1,Cement
AND,1799,0.0,1,Cement
AND,1800,0.0,1,Cement
AND,1801,0.0,1,Cement
AND,1802,0.0,1,Cement
AND,1803,0.0,1,Cement
AND,1804,0.0,1,Cement
AND,1805,0.0,1,Cement
AND,1806,0.0,1,Cement
AND,1807,0.0,1,Cement
AND,1808,0.0,1,Cement
AND,1809,0.0,1,Cement
AND,1810,0.0,1,Cement
AND,1811,0.0,1,Cement
AND,1812,0.0,1,Cement
AND,1813,0.0,1,Cement
AND,1814,0.0,1,Cement
AND,1815,0.0,1,Cement
AND,1816,0.0,1,Cement
AND,1817,0.0,1,Cement
AND,1818,0.0,1,Cement
AND,1819,0.0,1,Cement
AND,1820,0.0,1,Cement
AND,1821,0.0,1,Cement
AND,1822,0.0,1,Cement
AND,1823,0.0,1,Cement
AND,1824,0.0,1,Cement
AND,1825,0.0,1,Cement
AND,1826,0.0,1,Cement
AND,1827,0.0,1,Cement
AND,1828,0.0,1,Cement
AND,1829,0.0,1,Cement
AND,1830,0.0,1,Cement
AND,1831,0.0,1,Cement
AND,1832,0.0,1,Cement
AND,1833,0.0,1,Cement
AND,1834,0.0,1,Cement
AND,1835,0.0,1,Cement
AND,1836,0.0,1,Cement
AND,1837,0.0,1,Cement
AND,1838,0.0,1,Cement
AND,1839,0.0,1,Cement
AND,1840,0.0,1,Cement
AND,1841,0.0,1,Cement
AND,1842,0.0,1,Cement
AND,1843,0.0,1,Cement
AND,1844,0.0,1,Cement
AND,1845,0.0,1,Cement
AND,1846,0.0,1,Cement
AND,1847,0.0,1,Cement
AND,1848,0.0,1,Cement
AND,1849,0.0,1,Cement
AND,1850,0.0,1,Cement
AND,1851,0.0,1,Cement
AND,1852,0.0,1,Cement
AND,1853,0.0,1,Cement
AND,1854,0.0,1,Cement
AND,1855,0.0,1,Cement
AND,1856,0.0,1,Cement
AND,1857,0.0,1,Cement
AND,1858,0.0,1,Cement
AND,1859,0.0,1,Cement
AND,1860,0.0,1,Cement
AND,1861,0.0,1,Cement
AND,1862,0.0,1,Cement
AND,1863,0.0,1,Cement
AND,1864,0.0,1,Cement
AND,1865,0.0,1,Cement
AND,1866,0.0,1,Cement
AND,1867,0.0,1,Cement
AND,1868,0.0,1,Cement
AND,1869,0.0,1,Cement
AND,1870,0.0,1,Cement
AND,1871,0.0,1,Cement
AND,1872,0.0,1,Cement
AND,1873,0.0,1,Cement
AND,1874,0.0,1,Cement
AND,1875,0.0,1,Cement
AND,1876,0.0,1,Cement
AND,1877,0.0,1,Cement
AND,1878,0.0,1,Cement
AND,1879,0.0,1,Cement
AND,1880,0.0,1,Cement
AND,1881,0.0,1,Cement
AND,1882,0.0,1,Cement
AND,1883,0.0,1,Cement
AND,1884,0.0,1,Cement
AND,1885,0.0,1,Cement
AND,1886,0.0,1,Cement
AND,1887,0.0,1,Cement
AND,1888,0.0,1,Cement
AND,1889,0.0,1,Cement
AND,1890,0.0,1,Cement
AND,1891,0.0,1,Cement
AND,1892,0.0,1,Cement
AND,1893,0.0,1,Cement
AND,1894,0.0,1,Cement
AND,1895,0.0,1,Cement
AND,1896,0.0,1,Cement
AND,1897,0.0,1,Cement
AND,1898,0.0,1,Cement
AND,1899,0.0,1,Cement
AND,1900,0.0,1,Cement
AND,1901,0.0,1,Cement
AND,1902,0.0,1,Cement
AND,1903,0.0,1,Cement
AND,1904,0.0,1,Cement
AND,1905,0.0,1,Cement
AND,1906,0.0,1,Cement
AND,1907,0.0,1,Cement
AND,1908,0.0,1,Cement
AND,1909,0.0,1,Cement
AND,1910,0.0,1,Cement
AND,1911,0.0,1,Cement
AND,1912,0.0,1,Cement
AND,1913,0.0,1,Cement
AND,1914,0.0,1,Cement
AND,1915,0.0,1,Cement
AND,1916,0.0,1,Cement
AND,1917,0.0,1,Cement
AND,1918,0.0,1,Cement
AND,1919,0.0,1,Cement
AND,1920,0.0,1,Cement
AND,1921,0.0,1,Cement
AND,1922,0.0,1,Cement
AND,1923,0.0,1,Cement
AND,1924,0.0,1,Cement
AND,1925,0.0,1,Cement
AND,1926,0.0,1,Cement
AND,1927,0.0,1,Cement
AND,1928,0.0,1,Cement
AND,1929,0.0,1,Cement
AND,1930,0.0,1,Cement
AND,1931,0.0,1,Cement
AND,1932,0.0,1,Cement
AND,1933,0.0,1,Cement
AND,1934,0.0,1,Cement
AND,1935,0.0,1,Cement
AND,1936,0.0,1,Cement
AND,1937,0.0,1,Cement
AND,1938,0.0,1,Cement
AND,1939,0.0,1,Cement
AND,1940,0.0,1,Cement
AND,1941,0.0,1,Cement
AND,1942,0.0,1,Cement
AND,1943,0.0,1,Cement
AND,1944,0.0,1,Cement
AND,1945,0.0,1,Cement
AND,1946,0.0,1,Cement
AND,1947,0.0,1,Cement
AND,1948,0.0,1,Cement
AND,1949,0.0,1,Cement
AND,1950,0.0,1,Cement
AND,1951,0.0,1,Cement
AND,1952,0.0,1,Cement
AND,1953,0.0,1,Cement
AND,1954,0.0,1,Cement
AND,1955,0.0,1,Cement
AND,1956,0.0,1,Cement
AND,1957,0.0,1,Cement
AND,1958,0.0,1,Cement
AND,1959,0.0,1,Cement
AND,1960,0.0,1,Cement
AND,1961,0.0,1,Cement
AND,1962,0.0,1,Cement
AND,1963,0.0,1,Cement
AND,1964,0.0,1,Cement
AND,1965,0.0,1,Cement
AND,1966,0.0,1,Cement
AND,1967,0.0,1,Cement
AND,1968,0.0,1,Cement
AND,1969,0.0,1,Cement
AND,1970,0.0,1,Cement
AND,1971,0.0,1,Cement
AND,1972,0.0,1,Cement
AND,1973,0.0,1,Cement
AND,1974,0.0,1,Cement
AND,1975,0.0,1,Cement
AND,1976,0.0,1,Cement
AND,1977,0.0,1,Cement
AND,1978,0.0,1,Cement
AND,1979,0.0,1,Cement
AND,1980,0.0,1,Cement
AND,1981,0.0,1,Cement
AND,1982,0.0,1,Cement
AND,1983,0.0,1,Cement
AND,1984,0.0,1,Cement
AND,1985,0.0,1,Cement
AND,1986,0.0,1,Cement
AND,1987,0.0,1,Cement
AND,1988,0.0,1,Cement
AND,1989,0.0,1,Cement
AND,1990,0.0,1,Cement
AND,1991,0.0,1,Cement
AND,1992,0.0,1,Cement
AND,1993,0.0,1,Cement
AND,1994,0.0,1,Cement
AND,1995,0.0,1,Cement
AND,1996,0.0,1,Cement
AND,1997,0.0,1,Cement
AND,1998,0.0,1,Cement
AND,1999,0.0,1,Cement
AND,2000,0.0,1,Cement
AND,2001,0.0,1,Cement
AND,2002,0.0,1,Cement
AND,2003,0.0,1,Cement
AND,2004,0.0,1,Cement
AND,2005,0.0,1,Cement
AND,2006,0.0,1,Cement
AND,2007,0.0,1,Cement
AND,2008,0.0,1,Cement
AND,2009,0.0,1,Cement
AND,2010,0.0,1,Cement
AND,2011,0.0,1,Cement
AND,2012,0.0,1,Cement
AND,2013,0.0,1,Cement
AND,2014,0.0,1,Cement
AND,2015,0.0,1,Cement
AND,2016,0.0,1,Cement
AND,2017,0.0,1,Cement
AND,2018,0.0,1,Cement
AND,2019,0.0,1,Cement
AND,2020,0.0,1,Cement
AND,2021,0.0,1,Cement
AND,2022,0.0,1,Cement
AND,2023,0.0,1,Cement
AGO,1950,0.0,1,Cement
AGO,1951,0.0,1,Cement
AGO,1952,0.0,1,Cement
AGO,1953,0.015,1,Cement
AGO,1954,0.022,1,Cement
AGO,1955,0.036,1,Cement
AGO,1956,0.044,1,Cement
AGO,1957,0.065,1,Cement
AGO,1958,0.084,1,Cement
AGO,1959,0.076,1,Cement
AGO,1960,0.079,1,Cement
AGO,1961,0.077,1,Cement
AGO,1962,0.083,1,Cement
AGO,1963,0.094,1,Cement
AGO,1964,0.105,1,Cement
AGO,1965,0.12,1,Cement
AGO,1966,0.131,1,Cement
AGO,1967,0.138,1,Cement
AGO,1968,0.152,1,Cement
AGO,1969,0.189,1,Cement
AGO,1970,0.221,1,Cement
AGO,1971,0.261,1,Cement
AGO,1972,0.309,1,Cement
AGO,1973,0.382,1,Cement
AGO,1974,0.374,1,Cement
AGO,1975,0.323,1,Cement
AGO,1976,0.147,1,Cement
AGO,1977,0.146,1,Cement
AGO,1978,0.19,1,Cement
AGO,1979,0.187,1,Cement
AGO,1980,0.113,1,Cement
AGO,1981,0.115,1,Cement
AGO,1982,0.114,1,Cement
AGO,1983,0.099,1,Cement
AGO,1984,0.157,1,Cement
AGO,1985,0.155,1,Cement
AGO,1986,0.153,1,Cement
AGO,1987,0.151,1,Cement
AGO,1988,0.422,1,Cement
AGO,1989,0.416,1,Cement
AGO,1990,0.107,1,Cement
AGO,1991,0.107,1,Cement
AGO,1992,0.123,1,Cement
AGO,1993,0.102,1,Cement
AGO,1994,0.098,1,Cement
AGO,1995,0.081,1,Cement
AGO,1996,0.11,1,Cement
AGO,1997,0.122,1,Cement
AGO,1998,0.142,1,Cement
AGO,1999,0.084,1,Cement
AGO,2000,0.081,1,Cement
AGO,2001,0.221,1,Cement
AGO,2002,0.239,1,Cement
AGO,2003,0.28,1,Cement
AGO,2004,0.3,1,Cement
AGO,2005,0.521,1,Cement
AGO,2006,0.539,1,Cement
AGO,2007,0.542,1,Cement
AGO,2008,0.685,1,Cement
AGO,2009,0.693,1,Cement
AGO,2010,0.578,1,Cement
AGO,2011,0.765,1,Cement
AGO,2012,1.147,1,Cement
AGO,2013,1.557,1,Cement
AGO,2014,1.976,1,Cement
AGO,2015,2.03,1,Cement
AGO,2016,1.5,1,Cement
AGO,2017,0.996,1,Cement
AGO,2018,1.038,1,Cement
AGO,2019,0.957,1,Cement
AGO,2020,1.054,1,Cement
AGO,2021,1.201,1,Cement
AGO,2022,1.201,1,Cement
AGO,2023,1.201,1,Cement
AIA,1990,0.0,1,Cement
AIA,1991,0.0,1,Cement
AIA,1992,0.0,1,Cement
AIA,1993,0.0,1,Cement
AIA,1994,0.0,1,Cement
AIA,1995,0.0,1,Cement
AIA,1996,0.0,1,Cement
AIA,1997,0.0,1,Cement
AIA,1998,0.0,1,Cement
AIA,1999,0.0,1,Cement
AIA,2000,0.0,1,Cement
AIA,2001,0.0,1,Cement
AIA,2002,0.0,1,Cement
AIA,2003,0.0,1,Cement
AIA,2004,0.0,1,Cement
AIA,2005,0.0,1,Cement
AIA,2006,0.0,1,Cement
AIA,2007,0.0,1,Cement
AIA,2008,0.0,1,Cement
AIA,2009,0.0,1,Cement
AIA,2010,0.0,1,Cement
AIA,2011,0.0,1,Cement
AIA,2012,0.0,1,Cement
AIA,2013,0.0,1,Cement
AIA,2014,0.0,1,Cement
AIA,2015,0.0,1,Cement
AIA,2016,0.0,1,Cement
AIA,2017,0.0,1,Cement
